ID,Date,Band,Genus,Species,Sex,Age,Time,Site,Mass,Wing_length,Tail_length,Fat_code,Condition
3D6.1D593E1B49,9/11/20,A00002805,Calypte,ANHU,M,HY,15:12:00,BH,4.44,51,NA,0,11.48648649
3D6.1D593E1B8A,9/11/20,A00002804,Selasphorus,ALHU,F,AHY,15:12:00,BH,3.84,43,NA,0,11.19791667
3D6.1D593E1B9B,9/11/20,A00002806,Calypte,ANHU,F,NA,14:44:00,BH,4.11,50,NA,NA,12.16545012
3D6.1D593E1B8B,9/3/20,A00002761,Calypte,ANHU,F,AHY,10:45:00,SB,4.06,50,NA,0,12.31527094
3D6.1D593E1B7D,9/3/20,A00002775,Calypte,ANHU,M,HY,10:30:00,SB,3,45,NA,-,15
3D6.1D593E1B88,9/3/20,A00002769,Archilochus,BCHU,M,HY,10:15:00,SB,3,45,NA,0,15
3D6.1D593E1CDF,9/3/20,NA,Calypte,ANHU,F,HY,10:00:00,SB,3.85,0,NA,0,0
3D6.1D593E1B84,9/3/20,A00002774,Calypte,ANHU,M,HY,9:45:00,SB,4.32,50,NA,0,11.57407407
3D6.1D593E1B99,9/3/20,A00002760,Calypte,ANHU,F,AHY,9:45:00,SB,3.84,51,NA,0,13.28125
3D6.1D593E1CDB,9/3/20,NA,Archilochus,BCHU,M,AHY,9:35:00,SB,4,42,NA,3,10.5
3D6.1D593E1B8F,9/3/20,A00002764,Archilochus,BCHU,F,HY,9:30:00,SB,3.22,48,NA,-,14.9068323
3D6.1D593E1B83,9/3/20,A00003018,Archilochus,BCHU,M,HY,9:20:00,SB,3.31,46,NA,0,13.89728097
3D6.1D593E1B78,9/3/20,A00002773,Calypte,ANHU,M,HY,9:10:00,SB,4.47,51,NA,0,11.40939597
3D6.1D593E1B80,9/3/20,A00002768,Archilochus,BCHU,M,HY,9:00:00,SB,2.83,42,NA,-,14.8409894
3D6.1D593E1B9C,9/3/20,A00002762,Calypte,ANHU,F,HY,8:45:00,SB,3.91,50,NA,0,12.78772379
3D6.1D593E1BAC,9/3/20,A00002763,Archilochus,BCHU,F,HY,8:18:00,SB,3.21,47,NA,0,14.64174455
3D6.1D593E1B46,9/3/20,NA,Calypte,ANHU,F,AHY,8:15:00,SB,3.77,49,NA,0,12.99734748
3D6.1D593E19CB,9/3/20,900096477,Calypte,ANHU,M,AHY,8:15:00,SB,4.85,50,NA,0,10.30927835
3D6.1D593E1B4E,9/3/20,A00002772,Calypte,ANHU,M,HY,8:10:00,SB,4.21,0,NA,0,0
3D6.1D593E1B98,9/3/20,A00002771,Calypte,ANHU,M,HY,8:02:00,SB,4.24,48,NA,0,11.32075472
3D6.1D593E1B4B,9/3/20,A00002770,Calypte,ANHU,M,HY,8:00:00,SB,4.43,51,NA,-,11.51241535
3D6.1D593E1B79,9/3/20,A00002767,Archilochus,BCHU,M,HY,7:51:00,SB,3.86,44,NA,0,11.39896373
3D6.1D593E1B6C,9/3/20,A00002759,Archilochus,BCHU,M,HY,7:47:00,SB,NA,45,NA,NA,NA
3D6.1D593E1B69,9/3/20,A00002766,Archilochus,BCHU,M,HY,7:45:00,SB,3.63,46,NA,0,12.67217631
3D6.1D593E1A93,9/3/20,NA,Calypte,ANHU,M,AHY,7:30:00,SB,4.31,48,NA,0,11.13689095
3D6.2D593E1B50,9/3/20,A00002765,Archilochus,BCHU,M,AHY,7:20:00,SB,3.65,45,NA,0,12.32876712
3D6.1D593E1B6C,9/3/20,NA,Archilochus,BCHU,M,HY,7:05:00,SB,NA,47,NA,0,NA
3D6.1D593E1BA2,9/1/20,A00002740,Archilochus,BCHU,M,HY,9:50:00,SB,3.5,45,NA,0,12.85714286
3D6.1D593E1B93,9/1/20,A00002741,Calypte,ANHU,F,AHY,9:45:00,SB,NA,50,NA,0,NA
3D6.1D593E1B61,9/1/20,A00002742,Archilochus,BCHU,F,AHY,9:43:00,SB,4.3,45,NA,0,10.46511628
3D6.1D593E1B5D,9/1/20,A00002743,Calypte,ANHU,M,HY,9:30:00,SB,4.5,50,NA,0,11.11111111
3D6.1D593E1B5F,9/1/20,A00002744,Calypte,ANHU,F,AHY,9:14:00,SB,4,50,NA,0,12.5
3D6.1D593E1B75,9/1/20,A00002749,Calypte,ANHU,M,HY,8:44:00,SB,4.7,50,NA,-,10.63829787
3D6.1D593E1B8C,9/1/20,A00002751,Selasphorus,RUHU,F,HY,8:36:00,SB,NA,47,NA,0,NA
3D6.1D593E1B72,9/1/20,A00002750,Archilochus,BCHU,M,HY,8:33:00,SB,3.3,45,NA,0,13.63636364
3D6.1D593E1B6E,9/1/20,610089905,Calypte,ANHU,M,AHY,8:19:00,SB,4.4,49,NA,0,11.13636364
3D6.1D593E1B92,9/1/20,A00002752,Calypte,ANHU,M,HY,8:14:00,SB,NA,52,NA,0,NA
3D6.1D593E1B6E,9/1/20,A00002754,Archilochus,BCHU,M,HY,7:23:00,SB,NA,45,NA,0,NA
3D6.1D593E1B4D,9/1/20,A00002753,Calypte,ANHU,F,AHY,7:23:00,SB,4.1,50,NA,0,12.19512195
3d6.1d593e1b6b,9/1/20,A00002755,Archilochus,BCHU,M,HY,7:20:00,SB,NA,44,NA,-,#VALUE!
3D6.1D593E1B76,9/1/20,A00002756,Archilochus,BCHU,F,HY,7:14:00,SB,3.4,45,NA,NA,13.23529412
3d6.1d593e1b62,9/1/20,A00002757,Archilochus,BCHU,M,HY,7:00:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E1B7C,9/1/20,A00002758,Archilochus,BCHU,F,HY,6:56:00,SB,NA,46,NA,0,#VALUE!
3D6.1D593E1B59,8/28/20,A00002722,Calypte,ANHU,M,HY,9:00:00,SB,NA,0,NA,-,#VALUE!
3D6.1D593E1A2D,8/28/20,610089575,Calypte,ANHU,M,AHY,8:37:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E19C4,8/28/20,NA,Calypte,ANHU,M,AHY,7:15:00,SB,NA,0,NA,-,#VALUE!
3D6.1D593E1B8D,8/18/20,A00002789,Calypte,ANHU,M,HY,10:15:00,SB,NA,50,NA,0,#VALUE!
3D6.1D593E1B4F,8/18/20,A00002780,Archilochus,BCHU,M,HY,9:55:00,SB,NA,43,NA,NA,#VALUE!
3D6.1D593E1A7A,8/18/20,A00002719,Calypte,ANHU,F,AHY,9:48:00,SB,NA,51,NA,NA,#VALUE!
3D6.1D593E1B91,8/18/20,A00002779,Archilochus,BCHU,M,HY,9:45:00,SB,NA,46,NA,1,#VALUE!
3D6.1D593E1BA0,8/18/20,A00002787,Calypte,ANHU,F,AHY,9:29:00,SB,NA,49,NA,0,#VALUE!
3D6.1D593E1B68,8/18/20,A00002786,Calypte,ANHU,F,AHY,9:25:00,SB,NA,0,NA,0,#VALUE!
3D6.1D593E1B60,8/18/20,A00002788,Calypte,ANHU,M,HY,9:06:00,SB,4.63,48,NA,0,10.36717063
3D6.1D593E1B5A,8/18/20,A00002785,Calypte,ANHU,F,AHY,9:00:00,SB,4.27,51,NA,0,11.94379391
3D6.1D593E1B6D,8/18/20,A00002784,Calypte,ANHU,F,AHY,8:55:00,SB,4.82,51,NA,0,10.58091286
3D6.1D593E1B90,8/18/20,A00002778,Archilochus,BCHU,M,HY,8:47:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E1CE7,8/18/20,A00002720,Calypte,ANHU,M,HY,8:37:00,SB,4.54,50,NA,0,11.01321586
3D6.1D593E1B73,8/18/20,A00002776,Archilochus,BCHU,F,HY,8:32:00,SB,3.68,45,NA,1,12.22826087
3D6.1D593E1B55,8/18/20,A00002716,Archilochus,BCHU,F,HY,8:23:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E1B59,8/18/20,NA,Calypte,ANHU,M,HY,8:15:00,SB,4.53,50,NA,0,11.03752759
3D6.1D593E1B41,8/18/20,A00002717,Archilochus,BCHU,F,HY,8:15:00,SB,3.4,44,NA,1,12.94117647
3d6.1d593e1bab,8/18/20,A00002781,Calypte,ANHU,F,HY,8:09:00,SB,4.39,49,NA,1,11.16173121
3D6.1D593E1AFE,8/18/20,A00002718,Archilochus,BCHU,M,HY,8:00:00,SB,3.13,44,NA,1,14.05750799
3D6.1D593E1B56,8/18/20,A00002777,Archilochus,BCHU,M,HY,7:49:00,SB,3.2,45,NA,0,14.0625
3D6.1D593E1B70,8/18/20,A00002783,Calypte,ANHU,F,AHY,7:36:00,SB,4.11,48,NA,0,11.67883212
3D6.1D593E1BA6,8/18/20,A00002714,Archilochus,BCHU,F,AHY,7:36:00,SB,NA,45,NA,0,#VALUE!
3D6.1D593E1B9A,8/18/20,A00002782,Calypte,ANHU,M,AHY,7:15:00,SB,4.39,50,NA,0,11.38952164
3D6.1D593E1B6A,8/18/20,610089708,Calypte,ANHU,M,AHY,7:12:00,SB,3.33,50,NA,0,15.01501502
3D6.1D593E1B66,8/14/20,910070632,Calypte,ANHU,F,AHY,9:35:00,NA,NA,51,NA,NA,#VALUE!
3D6.1D593E1B4A,8/14/20,A00002707,Calypte,ANHU,M,HY,9:19:00,NA,NA,50,NA,0,#VALUE!
3D6.1D593E1BA9,8/14/20,A00002708,Calypte,ANHU,M,HY,8:58:00,NA,NA,49,NA,NA,#VALUE!
3D6.1D593E1B89,8/14/20,A00002709,Calypte,ANHU,M,HY,8:47:00,NA,NA,0,NA,0,#VALUE!
3D6.1D593E1B53,8/14/20,A00002710,Calypte,ANHU,M,AHY,8:35:00,NA,NA,50,NA,0,#VALUE!
3D6.1D593E1B5B,8/14/20,A00002711,Calypte,ANHU,M,HY,8:22:00,NA,NA,49,NA,0,#VALUE!
3D6.1D593E1B9F,8/14/20,A00002712,Calypte,ANHU,F,AHY,7:45:00,NA,NA,51,NA,0,#VALUE!
3D6.1D593E1B54,8/14/20,A00002713,Calypte,ANHU,M,HY,7:30:00,NA,NA,49,NA,0,#VALUE!
3D6.1D593E1B81,8/10/20,A00002702,Selasphorus,ALHU,F,AHY,17:15:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1BA8,8/10/20,A00002700,Selasphorus,RUHU,F,AHY,17:15:00,BH,NA,45,NA,NA,#VALUE!
3D6.1D593E1B58,8/10/20,A00002699,Selasphorus,ALHU,M,AHY,17:05:00,BH,NA,39,NA,0,#VALUE!
3D6.1D593E1BE1,8/10/20,A00002704,Calypte,ANHU,M,AHY,17:00:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D953E1C02,8/10/20,A00002703,Selasphorus,ALHU,F,AHY,17:00:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1B65,8/10/20,A00002701,Selasphorus,ALHU,M,AHY,17:00:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BA4,8/10/20,A00002698,Selasphorus,ALHU,F,AHY,16:26:00,BH,NA,41,NA,0,#VALUE!
3D6.1D593E1B8E,8/10/20,A00002697,Selasphorus,ALHU,M,AHY,16:26:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1B94,8/10/20,A00002696,Selasphorus,ALHU,F,HY,16:14:00,BH,NA,43,NA,0,#VALUE!
3E6.1D593E1B87,8/10/20,A00002695,Calypte,ANHU,M,AHY,16:14:00,BH,NA,52,NA,0,#VALUE!
3D6.1D593E1BC5,8/10/20,A00002705,Selasphorus,ALHU,M,AHY,15:55:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1B96,8/10/20,A00002694,Selasphorus,ALHU,F,AHY,15:55:00,BH,NA,42,28,0,#VALUE!
3D6.1D593E1BA7,8/10/20,A00002693,Selasphorus,ALHU,F,AHY,15:50:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BC7,8/10/20,A00002706,Calypte,ANHU,M,HY,15:25:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BA1,8/10/20,A00002690,Selasphorus,ALHU,M,HY,15:25:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1BAA,8/10/20,A00002689,Selasphorus,ALHU,F,AHY,15:08:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1B95,8/10/20,A00002688,Calypte,ANHU,F,AHY,15:00:00,BH,NA,50,NA,0,#VALUE!
3D6.1D593E1988,8/10/20,A00002691,Calypte,ANHU,M,AHY,14:47:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1B57,8/10/20,NA,Selasphorus,ALHU,M,AHY,14:45:00,BH,NA,38,28,0,#VALUE!
3D6.1D593E1B52,8/10/20,A00002687,Calypte,ANHU,M,AHY,14:25:00,BH,NA,48,NA,0,#VALUE!
3D6.1D593E1B64,8/10/20,A00002685,Selasphorus,ALHU,M,HY,14:25:00,BH,NA,41,23,0,#VALUE!
3D6.1D593E1B6F,8/10/20,A00002686,Selasphorus,ALHU,M,AHY,14:20:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1B7E,8/10/20,910070270,Selasphorus,NA,F,AHY,12:41:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593D7866,8/10/20,A00002683,Calypte,ANHU,F,AHY,12:35:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1B74,8/10/20,A00002682,Selasphorus,ALHU,M,HY,12:25:00,BH,NA,39,NA,0,#VALUE!
3D6.1D593E1B86,8/10/20,A00002681,Calypte,ANHU,M,HY,12:13:00,BH,NA,49,NA,0,#VALUE!
3D6.1D593E1C00,8/10/20,A00002684,Calypte,ANHU,F,AHY,11:40:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1B57,8/10/20,A00002679,Selasphorus,RUHU,M,HY,11:40:00,BH,NA,40,27,0,#VALUE!
3D6.1D593E1B7A,8/10/20,A00002678,Selasphorus,ALHU,F,AHY,11:29:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1B5C,8/10/20,A00002677,Calypte,ANHU,M,AHY,11:23:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1B77,8/10/20,A00002674,Selasphorus,ALHU,F,AHY,11:07:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1B7B,8/10/20,A00002673,Selasphorus,ALHU,F,AHY,11:05:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1B82,8/10/20,A00002672,Selasphorus,ALHU,M,HY,10:45:00,BH,NA,41,NA,0,#VALUE!
3D6.1D593E1B9D,8/10/20,A00002671,Archilochus,BCHU,F,AHY,10:30:00,BH,3.5,44,NA,0,12.57142857
3D6.1D593E1BA5,8/10/20,A00002670,Selasphorus,ALHU,F,AHY,10:19:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BE6,8/10/20,A00002669,Selasphorus,ALHU,M,AHY,10:17:00,BH,NA,44,NA,0,#VALUE!
3D6.1D593E1B5E,8/10/20,A00002668,Selasphorus,ALHU,M,AHY,10:17:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1B67,8/10/20,A00002667,Calypte,ANHU,M,AHY,10:13:00,BH,NA,48,NA,0,#VALUE!
3D6.1D593E1BB0,8/10/20,A00002666,Selasphorus,ALHU,F,AHY,10:09:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1BB8,8/10/20,A00002580,Selasphorus,ALHU,F,AHY,10:00:00,BH,NA,41,NA,0,#VALUE!
3D6.1D593E1BD2,8/10/20,A00002579,Calypte,ANHU,F,AHY,9:37:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BB9,8/10/20,A00002578,Calypte,ANHU,M,AHY,9:32:00,BH,NA,47,NA,0,#VALUE!
3D6.1D593E1BEC,8/10/20,A00002581,Selasphorus,ALHU,M,AHY,9:31:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BFB,8/10/20,A00002577,Selasphorus,ALHU,M,AHY,9:31:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BD5,8/10/20,A00002576,Selasphorus,ALHU,M,AHY,9:25:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C0D,8/10/20,A00002575,Selasphorus,ALHU,M,AHY,9:22:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BC9,8/10/20,A00002582,Calypte,ANHU,M,HY,8:54:00,BH,NA,50,NA,0,#VALUE!
3D6.1D593E1BF1,8/10/20,A00002574,Selasphorus,ALHU,F,HY,8:54:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BAE,8/10/20,A00002573,Selasphorus,ALHU,M,HY,8:52:00,BH,NA,39,NA,0,#VALUE!
3D6.1D593E1BEC,8/9/20,A00002665,Selasphorus,ALHU,M,AHY,16:44:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BC4,8/9/20,A00002664,Selasphorus,ALHU,F,NA,16:43:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BF6,8/9/20,A00002663,Selasphorus,ALHU,F,AHY,16:38:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1BDA,8/9/20,A00002662,Selasphorus,ALHU,F,NA,16:24:00,BH,3.6,43,NA,0,11.94444444
3D6.1D593E1BC5,8/9/20,A00002661,Selasphorus,ALHU,M,AHY,16:22:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BD7,8/9/20,A00002659,Selasphorus,ALHU,F,NA,16:13:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1BC7,8/9/20,A00002657,Calypte,ANHU,M,HY,15:51:00,BH,NA,49,NA,-,#VALUE!
3D6.1D593E19A7,8/9/20,A00002650,Calypte,ANHU,M,AHY,15:51:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1BBA,8/9/20,A00002655,Selasphorus,ALHU,F,AHY,15:50:00,BH,NA,42,NA,-,#VALUE!
3D6.1D593E1BE2,8/9/20,A00002653,Selasphorus,ALHU,M,HY,15:50:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1C0E,8/9/20,A00002654,Selasphorus,ALHU,M,HY,15:47:00,BH,NA,40,NA,-,#VALUE!
3D6.1D593E1C02,8/9/20,A00002658,Selasphorus,ALHU,F,AHY,15:45:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1C08,8/9/20,A00002648,Calypte,ANHU,M,AHY,15:40:00,BH,NA,0,NA,-,#VALUE!
3D6.1D593E1BD9,8/9/20,610089878,Calypte,ANHU,M,AHY,15:29:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1C05,8/9/20,A00002652,Selasphorus,NA,F,AHY,15:24:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BED,8/9/20,A00002651,Selasphorus,ALHU,F,AHY,15:23:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BCB,8/9/20,A00002649,Selasphorus,ALHU,F,AHY,15:09:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1C0B,8/9/20,A00002647,Selasphorus,ALHU,M,HY,15:04:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1BD3,8/9/20,910070827,Selasphorus,ALHU,M,AHY,14:53:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BB7,8/9/20,A00002644,Calypte,ANHU,M,AHY,14:30:00,BH,NA,50,NA,0,#VALUE!
3D6.1D593E1C0A,8/9/20,A00002643,Selasphorus,ALHU,M,HY,14:15:00,BH,NA,41,NA,0,#VALUE!
3D6.1D593E1BB4,8/9/20,A00002642,Selasphorus,ALHU,M,AHY,14:14:00,BH,NA,39,NA,0,#VALUE!
3D6.1D593E1CC2,8/9/20,NA,Calypte,ANHU,F,AHY,14:05:00,BH,NA,48,NA,0,#VALUE!
3D6.1D593E1BFE,8/9/20,NA,Selasphorus,ALHU,M,AHY,13:40:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BE9,8/9/20,A00002641,Selasphorus,ALHU,M,HY,13:20:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1BE7,8/9/20,A00002640,Calypte,ANHU,M,HY,13:18:00,BH,NA,51,NA,0,#VALUE!
3D6.1D593E198D,8/9/20,NA,Selasphorus,ALHU,M,AHY,13:16:00,BH,NA,38,NA,0,#VALUE!
3D6.1D593E1BD0,8/9/20,A00002639,Selasphorus,ALHU,F,AHY,13:08:00,BH,NA,45,NA,0,#VALUE!
3D6.1D593E1BE1,8/9/20,A00002638,Calypte,ANHU,M,AHY,12:42:00,BH,NA,0,NA,0,#VALUE!
3D6.1D593E1BE0,8/9/20,A00002637,Selasphorus,ALHU,M,HY,12:41:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1BC9,8/9/20,NA,Calypte,ANHU,M,HY,12:41:00,BH,NA,0,NA,-,#VALUE!
3D6.1D593E1BDD,8/9/20,A00002636,Calypte,ANHU,M,AHY,11:49:00,BH,4.8,48,NA,0,10
3D6.1D593E1C0F,8/9/20,A00002635,Selasphorus,NA,F,AHY,11:43:00,BH,NA,44,NA,0,#VALUE!
3D6.1D593E1BBC,8/9/20,A00002634,Selasphorus,ALHU,M,AHY,11:40:00,BH,NA,38,NA,0,#VALUE!
3D6.1D593E1BDE,8/9/20,910070349,Selasphorus,ALHU,F,AHY,11:33:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1C10,8/9/20,A00002633,Calypte,ANHU,M,AHY,11:15:00,BH,NA,50,NA,0,#VALUE!
3D6.1D593E1BD1,8/9/20,A00002632,Selasphorus,ALHU,F,AHY,11:14:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1BEA,8/9/20,A00002630,Selasphorus,ALHU,F,AHY,10:52:00,BH,NA,42,NA,-,#VALUE!
3D6.1D593E1BFC,8/9/20,A00002631,Selasphorus,ALHU,F,AHY,10:48:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BB5,8/9/20,A00002629,Selasphorus,ALHU,F,AHY,10:32:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BAF,8/9/20,A00002628,Selasphorus,ALHU,F,AHY,10:10:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1BC1,8/9/20,A00002625,Selasphorus,ALHU,M,HY,10:10:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1BCE,8/9/20,A00002622,Calypte,ANHU,F,AHY,9:44:00,BH,NA,50,NA,0,#VALUE!
3D6.1D593E1BB2,8/9/20,A00002621,Selasphorus,ALHU,F,AHY,9:41:00,BH,NA,42,NA,0,#VALUE!
3D6.1D593E1C00,8/9/20,A00003019,Calypte,ANHU,F,AHY,9:40:00,BH,NA,44,NA,0,#VALUE!
3D6.1D593E1BF8,8/9/20,A00002627,Selasphorus,ALHU,F,AHY,9:25:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1CB3,8/9/20,910071172,Calypte,ANHU,F,AHY,9:12:00,BH,NA,52,NA,0,#VALUE!
3D6.1D593E1AD4,8/9/20,NA,Calypte,ANHU,M,AHY,9:12:00,BH,NA,49,NA,0,#VALUE!
3D6.1D593E1BCA,8/9/20,A00002620,Selasphorus,ALHU,M,AHY,9:12:00,BH,NA,38,NA,0,#VALUE!
3D6.1D593D45D3,8/9/20,610089532,Selasphorus,ALHU,M,AHY,9:09:00,BH,NA,39,NA,0,#VALUE!
3D6.1D593E1BD4,8/9/20,A00002619,Calypte,ANHU,F,AHY,9:05:00,BH,NA,48,NA,0,#VALUE!
3D6.1D593E1BAD,8/9/20,A00002618,Selasphorus,ALHU,F,HY,8:40:00,BH,NA,43,NA,-,#VALUE!
3D6.1D593E1BD8,8/8/20,A00002615,Calypte,ANHU,M,AHY,15:50:00,BH,4.51,49,NA,0,10.86474501
3D6.1D593E1BFE,8/8/20,A00002612,Selasphorus,ALHU,M,AHY,15:40:00,BH,NA,40,NA,0,#VALUE!
3D6.1D593E1C0C,8/8/20,A00002614,Selasphorus,ALHU,M,AHY,15:30:00,BH,NA,37,NA,-,#VALUE!
3D6.1D593E1BCC,8/8/20,A00002613,Selasphorus,ALHU,M,HY,15:21:00,BH,3.41,40,NA,0,11.73020528
3D6.1D593E1BD6,8/8/20,NA,Calypte,ANHU,M,HY,15:16:00,BH,NA,49,NA,0,#VALUE!
3D6.1D593E1BB3,8/8/20,610089918,Calypte,ANHU,M,AHY,15:00:00,BH,4.4,50,NA,0,11.36363636
3D6.1D593E1BFF,8/8/20,NA,Selasphorus,ALHU,M,HY,14:11:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1BD5,8/8/20,NA,Selasphorus,ALHU,M,AHY,13:55:00,BH,3.32,0,NA,0,0
3D6.1D593E1BC6,8/8/20,A00002611,Selasphorus,ALHU,F,HY,13:50:00,BH,3.58,42,NA,0,11.73184358
3D6.1D593E1BC0,8/8/20,A00002610,Selasphorus,ALHU,F,AHY,13:50:00,BH,NA,41,NA,0,#VALUE!
3D6.1D593E1BBD,8/8/20,A00002609,Calypte,ANHU,M,HY,13:45:00,BH,4.73,51,NA,0,10.78224101
3D6.1D593E1BF5,8/8/20,A00002607,Selasphorus,ALHU,F,HY,13:35:00,BH,3.47,42,NA,0,12.1037464
3D6.1D593E1BE8,8/8/20,A00002606,Selasphorus,ALHU,M,AHY,13:35:00,BH,3.3,36,NA,0,10.90909091
3D6.1D593E1BF4,8/8/20,A00002605,Selasphorus,ALHU,M,AHY,13:30:00,BH,3.29,39,NA,0,11.85410334
3D6.1D593E1BC2,8/8/20,NA,Selasphorus,ALHU,M,AHY,13:05:00,BH,NA,0,NA,NA,#VALUE!
3D6.1D593E1C06,8/8/20,A00002604,Calypte,ANHU,M,HY,13:00:00,BH,4.34,50,NA,0,11.52073733
3D6.1D593E1BCF,8/8/20,A00002608,Calypte,ANHU,M,HY,12:50:00,BH,4.39,50,NA,-,11.38952164
3D6.1D593E1BE5,8/8/20,A00002603,Selasphorus,ALHU,M,AHY,12:50:00,BH,3.48,0,NA,0,0
3D6.1D593E1A09,8/8/20,NA,Selasphorus,ALHU,F,AHY,12:45:00,BH,3.55,44,NA,-,12.3943662
3D6.1D593E1BBF,8/8/20,A00002602,Calypte,ANHU,M,HY,12:30:00,BH,4.73,49,NA,0,10.35940803
3D6.1D593E1BC8,8/8/20,610089665,Calypte,ANHU,M,AHY,12:12:00,BH,5.05,0,NA,0,0
3D6.1D593E1BF3,8/8/20,A00002601,Selasphorus,ALHU,F,AHY,12:06:00,BH,NA,41,NA,0,#VALUE!
3D6.1D593E1BDB,8/8/20,A00002599,Selasphorus,ALHU,M,HY,12:06:00,BH,4.46,42,NA,NA,9.417040359
3D6.1D593E1BFD,8/8/20,A00002600,Selasphorus,ALHU,M,AHY,12:05:00,BH,NA,39,NA,0,#VALUE!
3D6.1D593E1BC2,8/8/20,A00002598,Selasphorus,ALHU,M,AHY,11:05:00,BH,3.34,39,NA,0,11.67664671
3D6.1D593E1BF7,8/8/20,A00002597,Selasphorus,ALHU,M,HY,11:00:00,BH,3.45,40,NA,0,11.5942029
3D6.1D593E1AA0,8/8/20,A00002596,Selasphorus,ALHU,F,AHY,11:00:00,BH,3.53,42,NA,0,11.898017
3D6.1D593E1BFA,8/8/20,A00002595,Selasphorus,ALHU,F,AHY,11:00:00,BH,NA,43,NA,0,#VALUE!
3D6.1D593E1C07,8/8/20,A00002594,Selasphorus,ALHU,F,AHY,10:36:00,BH,3.65,43,27,0,11.78082192
3D6.1D593E1BBB,8/8/20,A00002593,Calypte,ANHU,M,AHY,10:15:00,BH,NA,49,NA,0,#VALUE!
3D6.1D593E1BF8,8/8/20,A00002592,Selasphorus,ALHU,F,AHY,9:45:00,BH,3.47,43,28,0,12.39193084
3D6.1D593E1BE4,8/8/20,A00002591,Selasphorus,ALHU,F,AHY,9:45:00,BH,NA,44,NA,0,#VALUE!
3D6.1D593E1BDC,8/8/20,A00002590,Calypte,ANHU,M,AHY,9:45:00,BH,0.28,49,NA,-,175
3D6.1D593E1AEA,8/8/20,A00002589,Calypte,ANHU,M,AHY,9:45:00,BH,NA,48,NA,0,#VALUE!
3D6.1D593E1BB6,8/8/20,A00002588,Selasphorus,RUHU,F,AHY,9:32:00,BH,NA,43,NA,0,#VALUE!
