Row,ID,Year,Month,Sex,FreqA1,FreqD1,FreqD2,PropA1,PropD1,PropD2
100,X3D6.1D593E1CEC,2020,5,F,340,10,0,0.97143,0.02857,0
156,X3D6.1D593E1CEC,2020,6,F,460,72,0,0.86466,0.13534,0
122,X3D6.1D593E1CED,2020,5,F,4,26,0,0.13333,0.86667,0
292,X3D6.1D593E1CEE,2021,4,F,0,99,282,0,0.25984,0.74016
370,X3D6.1D593E1CEE,2021,5,F,101,439,1684,0.04541,0.19739,0.75719
551,X3D6.1D593E1CEE,2021,6,F,12,526,398,0.01282,0.56197,0.42521
706,X3D6.1D593E1CEE,2021,7,F,13,566,409,0.01316,0.57287,0.41397
913,X3D6.1D593E1CEE,2021,8,F,0,94,315,0,0.22983,0.77017
108,X3D6.1D593E1CEE,2020,5,F,282,15,0,0.94949,0.05051,0
163,X3D6.1D593E1CEE,2020,6,F,547,53,0,0.91167,0.08833,0
287,X3D6.1D593E1CEE,2020,7,F,726,156,0,0.82313,0.17687,0
465,X3D6.1D593E1CEE,2020,8,F,70,7,0,0.90909,0.09091,0
78,X3D6.1D593E1CEF,2020,5,M,703,1,0,0.99858,0.00142,0
254,X3D6.1D593E1CF0,2020,6,F,0,4,0,0,1,0
321,X3D6.1D593E1CF0,2020,7,F,3,1,0,0.75,0.25,0
285,X3D6.1D593E1CF1,2021,4,M,0,477,1093,0,0.30382,0.69618
427,X3D6.1D593E1CF1,2021,5,M,1,823,732,0.00064,0.52892,0.47044
578,X3D6.1D593E1CF1,2021,6,M,1,246,280,0.0019,0.46679,0.53131
733,X3D6.1D593E1CF1,2021,7,M,0,536,158,0,0.77233,0.22767
911,X3D6.1D593E1CF1,2021,8,M,0,346,118,0,0.74569,0.25431
251,X3D6.1D593E1CF1,2020,6,M,0,59,0,0,1,0
369,X3D6.1D593E1CF1,2020,7,M,0,367,0,0,1,0
512,X3D6.1D593E1CF1,2020,8,M,0,84,0,0,1,0
126,X3D6.1D593E1CF3,2020,5,F,220,6,0,0.97345,0.02655,0
150,X3D6.1D593E1CF3,2020,6,F,1148,28,0,0.97619,0.02381,0
281,X3D6.1D593E1CF3,2020,7,F,342,6,0,0.98276,0.01724,0
2,X3D6.1D593E1CF5,2021,1,M,4,2,0,0.66667,0.33333,0
78,X3D6.1D593E1CF5,2021,2,M,16,183,936,0.0141,0.16123,0.82467
131,X3D6.1D593E1CF5,2021,3,M,372,33,117,0.71264,0.06322,0.22414
132,X3D6.1D593E1CF5,2020,5,M,6,8,0,0.42857,0.57143,0
217,X3D6.1D593E1CF5,2020,6,M,85,90,0,0.48571,0.51429,0
368,X3D6.1D593E1CF5,2020,7,M,0,132,0,0,1,0
565,X3D6.1D593E1CF5,2020,8,M,0,7,0,0,1,0
639,X3D6.1D593E1CF5,2020,9,M,0,0,21,0,0,1
129,X3D6.1D593E1CF6,2020,5,M,10,6,0,0.625,0.375,0
180,X3D6.1D593E1CF6,2020,6,M,51,112,0,0.31288,0.68712,0
185,X3D6.1D593E1CF7,2021,3,F,0,72,0,0,1,0
222,X3D6.1D593E1CF7,2021,4,F,8,91,105,0.03922,0.44608,0.51471
423,X3D6.1D593E1CF7,2021,5,F,144,77,52,0.52747,0.28205,0.19048
522,X3D6.1D593E1CF7,2021,6,F,115,26,2,0.8042,0.18182,0.01399
679,X3D6.1D593E1CF7,2021,7,F,35,42,0,0.45455,0.54545,0
908,X3D6.1D593E1CF7,2021,8,F,0,1,0,0,1,0
1050,X3D6.1D593E1CF7,2021,9,F,1,15,1,0.05882,0.88235,0.05882
194,X3D6.1D593E1CF7,2020,6,F,8,26,0,0.23529,0.76471,0
398,X3D6.1D593E1CF7,2020,7,F,0,199,0,0,1,0
474,X3D6.1D593E1CF7,2020,8,F,30,166,0,0.15306,0.84694,0
586,X3D6.1D593E1CF7,2020,9,F,0,4,2,0,0.66667,0.33333
674,X3D6.1D593E1CF7,2020,10,F,0,0,2,0,0,1
755,X3D6.1D593E1CF7,2020,11,F,0,34,0,0,1,0
248,X3D6.1D593E1CF8,2020,6,F,0,79,0,0,1,0
373,X3D6.1D593E1CF8,2020,7,F,0,647,0,0,1,0
115,X3D6.1D593E1CFA,2020,5,F,6,0,0,1,0,0
265,X3D6.1D593E1CFC,2020,6,F,0,10,0,0,1,0
314,X3D6.1D593E1CFC,2020,7,F,402,215,0,0.65154,0.34846,0
440,X3D6.1D593E1CFC,2020,8,F,27,93,46,0.16265,0.56024,0.27711
575,X3D6.1D593E1CFC,2020,9,F,0,3,119,0,0.02459,0.97541
185,X3D6.1D593E1CFD,2020,6,M,16,22,0,0.42105,0.57895,0
323,X3D6.1D593E1CFD,2020,7,M,73,2,0,0.97333,0.02667,0
432,X3D6.1D593E1CFD,2020,8,M,15,0,0,1,0,0
177,X3D6.1D593E1CFE,2021,3,F,0,18,0,0,1,0
279,X3D6.1D593E1CFE,2021,4,F,0,1,109,0,0.00909,0.99091
487,X3D6.1D593E1CFE,2021,5,F,0,0,1,0,0,1
125,X3D6.1D593E1CFF,2020,5,F,634,5,0,0.99218,0.00782,0
205,X3D6.1D593E1CFF,2020,6,F,178,3,0,0.98343,0.01657,0
239,X3D6.1D593E1D01,2020,6,F,0,40,0,0,1,0
339,X3D6.1D593E1D01,2020,7,F,158,128,0,0.55245,0.44755,0
473,X3D6.1D593E1D01,2020,8,F,2,28,0,0.06667,0.93333,0
120,X3D6.1D593E1D02,2021,2,F,0,0,2,0,0,1
186,X3D6.1D593E1D02,2021,3,F,0,68,0,0,1,0
276,X3D6.1D593E1D02,2021,4,F,0,142,19,0,0.88199,0.11801
453,X3D6.1D593E1D02,2021,5,F,0,151,140,0,0.5189,0.4811
659,X3D6.1D593E1D02,2021,6,F,0,28,0,0,1,0
563,X3D6.1D593E1D02,2020,8,F,0,6,0,0,1,0
634,X3D6.1D593E1D02,2020,9,F,0,0,2,0,0,1
700,X3D6.1D593E1D02,2020,10,F,0,0,0,0,0,0
763,X3D6.1D593E1D02,2020,11,F,0,2,0,0,1,0
199,X3D6.1D593E1D03,2020,6,M,1,13,0,0.07143,0.92857,0
227,X3D6.1D593E1D04,2020,6,M,1,10,0,0.09091,0.90909,0
73,X3D6.1D593E1D06,2021,2,F,96,244,1254,0.06023,0.15307,0.7867
136,X3D6.1D593E1D06,2021,3,F,188,497,464,0.16362,0.43255,0.40383
221,X3D6.1D593E1D06,2021,4,F,514,949,966,0.21161,0.3907,0.39769
351,X3D6.1D593E1D06,2021,5,F,529,597,104,0.43008,0.48537,0.08455
503,X3D6.1D593E1D06,2021,6,F,156,267,0,0.36879,0.63121,0
734,X3D6.1D593E1D06,2021,7,F,0,429,25,0,0.94493,0.05507
897,X3D6.1D593E1D06,2021,8,F,0,317,17,0,0.9491,0.0509
1056,X3D6.1D593E1D06,2021,9,F,0,118,0,0,1,0
1095,X3D6.1D593E1D06,2021,10,F,0,273,0,0,1,0
127,X3D6.1D593E1D06,2020,5,F,13,0,0,1,0,0
175,X3D6.1D593E1D06,2020,6,F,112,211,0,0.34675,0.65325,0
302,X3D6.1D593E1D06,2020,7,F,275,516,0,0.34766,0.65234,0
446,X3D6.1D593E1D06,2020,8,F,61,71,0,0.46212,0.53788,0
579,X3D6.1D593E1D06,2020,9,F,0,1,72,0,0.0137,0.9863
673,X3D6.1D593E1D06,2020,10,F,0,0,1,0,0,1
746,X3D6.1D593E1D06,2020,11,F,0,59,0,0,1,0
92,X3D6.1D593E1D07,2020,5,F,202,1,0,0.99507,0.00493,0
192,X3D6.1D593E1D07,2020,6,F,82,86,0,0.4881,0.5119,0
320,X3D6.1D593E1D07,2020,7,F,27,98,0,0.216,0.784,0
521,X3D6.1D593E1D07,2020,8,F,0,27,0,0,1,0
595,X3D6.1D593E1D07,2020,9,F,0,0,4,0,0,1
258,X3D6.1D593E1D08,2020,6,F,0,1,0,0,1,0
179,X3D6.1D593E1D09,2020,6,F,104,8,0,0.92857,0.07143,0
296,X3D6.1D593E1D09,2020,7,F,1063,242,0,0.81456,0.18544,0
443,X3D6.1D593E1D09,2020,8,F,250,141,0,0.63939,0.36061,0
241,X3D6.1D593E1D0A,2020,6,F,0,6,0,0,1,0
389,X3D6.1D593E1D0A,2020,7,F,0,34,0,0,1,0
123,X3D6.1D593E1D0B,2020,5,F,1,21,0,0.04545,0.95455,0
264,X3D6.1D593E1D0C,2020,6,F,0,4,0,0,1,0
315,X3D6.1D593E1D0C,2020,7,F,1017,8,0,0.9922,0.0078,0
430,X3D6.1D593E1D0C,2020,8,F,233,0,0,1,0,0
137,X3D6.1D593E1D0D,2020,5,F,1,37,0,0.02632,0.97368,0
219,X3D6.1D593E1D0D,2020,6,F,2,120,0,0.01639,0.98361,0
598,X3D6.1D593E1D0D,2020,9,F,0,0,2,0,0,1
255,X3D6.1D593E1D0F,2020,6,F,0,3,0,0,1,0
408,X3D6.1D593E1D0F,2020,7,F,0,2,0,0,1,0
197,X3D6.1D593E1D10,2020,6,F,57,34,0,0.62637,0.37363,0
286,X3D6.1D593E1D10,2020,7,F,84,142,0,0.37168,0.62832,0
257,X3D6.1D593E1D11,2020,6,F,0,2,0,0,1,0
391,X3D6.1D593E1D11,2020,7,F,0,11,0,0,1,0
198,X3D6.1D593E1D14,2020,6,M,1,0,0,1,0,0
405,X3D6.1D593E1D14,2020,7,M,0,2,0,0,1,0
272,X3D6.1D593E1D15,2021,4,F,40,26,137,0.19704,0.12808,0.67488
329,X3D6.1D593E1D15,2021,5,F,275,449,1735,0.11183,0.18259,0.70557
553,X3D6.1D593E1D15,2021,6,F,65,140,215,0.15476,0.33333,0.5119
680,X3D6.1D593E1D15,2021,7,F,39,64,0,0.37864,0.62136,0
168,X3D6.1D593E1D15,2020,6,F,78,120,0,0.39394,0.60606,0
292,X3D6.1D593E1D15,2020,7,F,217,367,0,0.37158,0.62842,0
445,X3D6.1D593E1D15,2020,8,F,156,179,0,0.46567,0.53433,0
585,X3D6.1D593E1D15,2020,9,F,0,1,165,0,0.00602,0.99398
253,X3D6.1D593E1D16,2020,6,F,0,2,0,0,1,0
392,X3D6.1D593E1D16,2020,7,F,0,7,0,0,1,0
120,X3D6.1D593E1D17,2020,5,F,2,28,0,0.06667,0.93333,0
235,X3D6.1D593E1D18,2021,4,F,65,103,633,0.08115,0.12859,0.79026
358,X3D6.1D593E1D18,2021,5,F,327,431,1206,0.1665,0.21945,0.61405
552,X3D6.1D593E1D18,2021,6,F,106,325,125,0.19065,0.58453,0.22482
683,X3D6.1D593E1D18,2021,7,F,140,787,264,0.11755,0.66079,0.22166
858,X3D6.1D593E1D18,2021,8,F,146,1166,1306,0.05577,0.44538,0.49885
266,X3D6.1D593E1D18,2020,6,F,0,2,0,0,1,0
306,X3D6.1D593E1D18,2020,7,F,528,201,0,0.72428,0.27572,0
429,X3D6.1D593E1D18,2020,8,F,275,70,0,0.7971,0.2029,0
251,X3D6.1D593E1D1A,2021,4,M,3,0,0,1,0,0
379,X3D6.1D593E1D1A,2021,5,M,2,0,0,1,0,0
646,X3D6.1D593E1D1A,2021,6,M,10,0,0,1,0,0
174,X3D6.1D593E1D1A,2020,6,M,6,0,0,1,0,0
245,X3D6.1D593E1D1B,2020,6,F,0,7,0,0,1,0
359,X3D6.1D593E1D1B,2020,7,F,3,33,0,0.08333,0.91667,0
453,X3D6.1D593E1D1B,2020,8,F,3,0,0,1,0,0
259,X3D6.1D593E1D1C,2020,6,F,0,1,0,0,1,0
128,X3D6.1D593E1D1D,2020,5,F,26,2,0,0.92857,0.07143,0
208,X3D6.1D593E1D1D,2020,6,F,114,49,0,0.69939,0.30061,0
252,X3D6.1D593E1D1E,2020,6,F,0,10,0,0,1,0
396,X3D6.1D593E1D1E,2020,7,F,0,61,0,0,1,0
260,X3D6.1D593E1D1F,2020,6,F,0,8,0,0,1,0
379,X3D6.1D593E1D1F,2020,7,F,0,44,0,0,1,0
104,X3D6.1D593E1D20,2020,5,M,228,0,0,1,0,0
297,X3D6.1D593E1D21,2020,7,M,2,45,0,0.04255,0.95745,0
231,X3D6.1D593E1D22,2021,4,F,4,695,644,0.00298,0.5175,0.47952
365,X3D6.1D593E1D22,2021,5,F,1,753,1665,0.00041,0.31129,0.6883
596,X3D6.1D593E1D22,2021,6,F,0,365,398,0,0.47837,0.52163
698,X3D6.1D593E1D22,2021,7,F,1,1220,136,0.00074,0.89904,0.10022
896,X3D6.1D593E1D22,2021,8,F,0,1078,154,0,0.875,0.125
263,X3D6.1D593E1D22,2020,6,F,0,33,0,0,1,0
371,X3D6.1D593E1D22,2020,7,F,0,1584,0,0,1,0
503,X3D6.1D593E1D22,2020,8,F,1,265,0,0.00376,0.99624,0
269,X3D6.1D593E1D23,2020,6,M,0,6,0,0,1,0
246,X3D6.1D593E1D24,2020,6,F,0,13,0,0,1,0
383,X3D6.1D593E1D24,2020,7,F,0,27,0,0,1,0
223,X3D6.1D593E1D26,2020,6,F,7,10,0,0.41176,0.58824,0
316,X3D6.1D593E1D26,2020,7,F,117,30,0,0.79592,0.20408,0
196,X3D6.1D593E1D27,2020,6,M,11,7,0,0.61111,0.38889,0
290,X3D6.1D593E1D27,2020,7,M,30,71,0,0.29703,0.70297,0
461,X3D6.1D593E1D27,2020,8,M,31,0,0,1,0,0
203,X3D6.1D593E1D29,2020,6,M,1,17,0,0.05556,0.94444,0
298,X3D6.1D593E1D29,2020,7,M,3,81,0,0.03571,0.96429,0
270,X3D6.1D593E1D2A,2020,6,F,0,8,0,0,1,0
300,X3D6.1D593E1D2A,2020,7,F,74,179,0,0.29249,0.70751,0
468,X3D6.1D593E1D2A,2020,8,F,98,38,0,0.72059,0.27941,0
121,X3D6.1D593E1D2B,2020,5,F,852,1,0,0.99883,0.00117,0
206,X3D6.1D593E1D2B,2020,6,F,202,20,0,0.90991,0.09009,0
85,X3D6.1D593E1D2C,2021,2,M,105,13,406,0.20038,0.02481,0.77481
273,X3D6.1D593E1D2C,2020,6,M,0,5,0,0,1,0
385,X3D6.1D593E1D2C,2020,7,M,0,47,0,0,1,0
525,X3D6.1D593E1D2C,2020,8,M,0,31,0,0,1,0
606,X3D6.1D593E1D2C,2020,9,M,0,0,72,0,0,1
731,X3D6.1D593E1D2C,2020,11,M,1,0,0,1,0,0
110,X3D6.1D593E1D2D,2020,5,M,2,0,0,1,0,0
247,X3D6.1D593E1D2E,2020,6,M,0,2,0,0,1,0
394,X3D6.1D593E1D2E,2020,7,M,0,25,0,0,1,0
348,X3D6.1D593E1D2F,2020,7,M,1,0,0,1,0,0
238,X3D6.1D593E1D32,2020,6,F,0,180,0,0,1,0
117,X3D6.1D593E1D33,2020,5,F,5,2,0,0.71429,0.28571,0
119,X3D6.1D593E1D34,2020,5,F,18,7,0,0.72,0.28,0
166,X3D6.1D593E1D34,2020,6,F,194,55,0,0.77912,0.22088,0
106,X3D6.1D593E1D35,2020,5,M,1,7,0,0.125,0.875,0
230,X3D6.1D593E1D35,2020,6,M,0,11,0,0,1,0
21,X3D6.1D593E1D37,2021,1,F,11,0,11,0.5,0,0.5
50,X3D6.1D593E1D37,2021,2,F,377,34,904,0.28669,0.02586,0.68745
126,X3D6.1D593E1D37,2021,3,F,261,72,5,0.77219,0.21302,0.01479
195,X3D6.1D593E1D37,2021,4,F,643,396,417,0.44162,0.27198,0.2864
338,X3D6.1D593E1D37,2021,5,F,446,159,48,0.683,0.24349,0.07351
501,X3D6.1D593E1D37,2021,6,F,132,67,0,0.66332,0.33668,0
729,X3D6.1D593E1D37,2021,7,F,0,90,1,0,0.98901,0.01099
895,X3D6.1D593E1D37,2021,8,F,0,79,0,0,1,0
1062,X3D6.1D593E1D37,2021,9,F,0,24,0,0,1,0
1120,X3D6.1D593E1D37,2021,10,F,0,3,0,0,1,0
272,X3D6.1D593E1D37,2020,6,F,0,7,0,0,1,0
372,X3D6.1D593E1D37,2020,7,F,0,392,0,0,1,0
506,X3D6.1D593E1D37,2020,8,F,1,146,0,0.0068,0.9932,0
584,X3D6.1D593E1D37,2020,9,F,0,4,0,0,1,0
672,X3D6.1D593E1D37,2020,10,F,0,0,0,0,0,0
765,X3D6.1D593E1D37,2020,11,F,0,4,0,0,1,0
457,X3D6.1D593E1D38,2021,5,F,0,49,195,0,0.20082,0.79918
271,X3D6.1D593E1D38,2020,6,F,0,6,0,0,1,0
387,X3D6.1D593E1D38,2020,7,F,0,159,0,0,1,0
532,X3D6.1D593E1D38,2020,8,F,0,1,0,0,1,0
309,X3D6.1D593E1D39,2021,4,M,0,0,56,0,0,1
486,X3D6.1D593E1D39,2021,5,M,0,0,257,0,0,1
267,X3D6.1D593E1D39,2020,6,M,0,3,0,0,1,0
5,X3D6.1D593E1D3B,2021,1,M,8,1,3,0.66667,0.08333,0.25
84,X3D6.1D593E1D3B,2021,2,M,220,181,1724,0.10353,0.08518,0.81129
125,X3D6.1D593E1D3B,2021,3,M,281,156,490,0.30313,0.16828,0.52859
212,X3D6.1D593E1D3B,2021,4,M,9,103,1914,0.00444,0.05084,0.94472
438,X3D6.1D593E1D3B,2021,5,M,0,219,2553,0,0.079,0.921
599,X3D6.1D593E1D3B,2021,6,M,0,226,362,0,0.38435,0.61565
742,X3D6.1D593E1D3B,2021,7,M,0,298,91,0,0.76607,0.23393
970,X3D6.1D593E1D3B,2021,8,M,0,32,341,0,0.08579,0.91421
1066,X3D6.1D593E1D3B,2021,9,M,0,71,0,0,1,0
1111,X3D6.1D593E1D3B,2021,10,M,0,134,0,0,1,0
250,X3D6.1D593E1D3B,2020,6,M,0,56,0,0,1,0
395,X3D6.1D593E1D3B,2020,7,M,0,331,0,0,1,0
544,X3D6.1D593E1D3B,2020,8,M,0,71,0,0,1,0
583,X3D6.1D593E1D3B,2020,9,M,0,15,81,0,0.15625,0.84375
663,X3D6.1D593E1D3B,2020,10,M,0,2,1,0,0.66667,0.33333
761,X3D6.1D593E1D3B,2020,11,M,0,18,0,0,1,0
775,X3D6.1D593E1D3B,2020,12,M,9,0,0,1,0,0
226,X3D6.1D593E1D3C,2020,6,F,1,192,0,0.00518,0.99482,0
354,X3D6.1D593E1D3C,2020,7,F,1,303,0,0.00329,0.99671,0
518,X3D6.1D593E1D3C,2020,8,F,0,145,0,0,1,0
597,X3D6.1D593E1D3C,2020,9,F,0,0,1,0,0,1
38,X3D6.1D59AEEA1F,2021,1,M,0,0,5,0,0,1
104,X3D6.1D59AEEA1F,2021,2,M,0,2,79,0,0.02469,0.97531
182,X3D6.1D59AEEA1F,2021,3,M,0,2,85,0,0.02299,0.97701
302,X3D6.1D59AEEA1F,2021,4,M,0,0,1114,0,0,1
485,X3D6.1D59AEEA1F,2021,5,M,0,0,118,0,0,1
685,X3D6.1D59AEEA20,2020,10,F,0,0,0,0,0,0
783,X3D6.1D59AEEA23,2020,12,F,13,0,0,1,0,0
37,X3D6.1D59AEEA24,2021,1,F,0,0,49,0,0,1
102,X3D6.1D59AEEA24,2021,2,F,0,59,2620,0,0.02202,0.97798
172,X3D6.1D59AEEA24,2021,3,F,0,92,742,0,0.11031,0.88969
280,X3D6.1D59AEEA24,2021,4,F,0,174,3975,0,0.04194,0.95806
1060,X3D6.1D59AEEA24,2021,9,F,0,6,28,0,0.17647,0.82353
1109,X3D6.1D59AEEA24,2021,10,F,0,24,12,0,0.66667,0.33333
666,X3D6.1D59AEEA24,2020,10,F,0,1,0,0,1,0
741,X3D6.1D59AEEA24,2020,11,F,0,20,12,0,0.625,0.375
1038,X3D6.1D59AEEA2A,2021,9,M,11,1,1,0.84615,0.07692,0.07692
1124,X3D6.1D59AEEA2A,2021,10,M,0,1,50,0,0.01961,0.98039
667,X3D6.1D59AEEA2A,2020,10,M,0,3,2,0,0.6,0.4
710,X3D6.1D59AEEA2B,2020,10,F,0,0,2,0,0,1
689,X3D6.1D59AEEA2E,2020,10,M,0,0,0,0,0,0
645,X3D6.1D59AEEA2F,2020,10,M,5,75,0,0.0625,0.9375,0
113,X3D6.1D59AEEA30,2021,2,F,0,0,315,0,0,1
188,X3D6.1D59AEEA30,2021,3,F,0,0,2,0,0,1
284,X3D6.1D59AEEA30,2021,4,F,0,11,346,0,0.03081,0.96919
695,X3D6.1D59AEEA30,2020,10,F,0,0,0,0,0,0
1011,X3D6.1D59AEEA32,2021,8,F,0,0,11,0,0,1
1071,X3D6.1D59AEEA32,2021,9,F,0,0,31,0,0,1
1103,X3D6.1D59AEEA32,2021,10,F,0,2,0,0,1,0
686,X3D6.1D59AEEA32,2020,10,F,0,0,0,0,0,0
649,X3D6.1D59AEEA35,2020,10,M,2,3,0,0.4,0.6,0
77,X3D6.1D59AEEA38,2021,2,F,129,2,463,0.21717,0.00337,0.77946
147,X3D6.1D59AEEA38,2021,3,F,55,0,41,0.57292,0,0.42708
690,X3D6.1D59AEEA38,2020,10,F,0,0,0,0,0,0
759,X3D6.1D59AEEA38,2020,11,F,0,1,0,0,1,0
679,X3D6.1D59AEEA39,2020,10,F,0,0,0,0,0,0
166,X3D6.1D59AEEA3A,2021,3,F,84,34,59,0.47458,0.19209,0.33333
286,X3D6.1D59AEEA3A,2021,4,F,0,1,11,0,0.08333,0.91667
783,X3D6.1D59AEEA3A,2021,7,F,0,23,55,0,0.29487,0.70513
935,X3D6.1D59AEEA3A,2021,8,F,0,39,2,0,0.95122,0.04878
1116,X3D6.1D59AEEA3A,2021,10,F,0,3,0,0,1,0
697,X3D6.1D59AEEA3B,2020,10,M,0,0,0,0,0,0
1070,X3D6.1D59AEEA3D,2021,9,F,0,38,0,0,1,0
1094,X3D6.1D59AEEA3D,2021,10,F,0,233,0,0,1,0
705,X3D6.1D59AEEA3D,2020,10,F,0,0,3,0,0,1
751,X3D6.1D59AEEA3D,2020,11,F,0,14,1,0,0.93333,0.06667
25,X3D6.1D59AEEA3F,2021,1,M,4,0,0,1,0,0
655,X3D6.1D59AEEA3F,2020,10,M,1,5,0,0.16667,0.83333,0
726,X3D6.1D59AEEA3F,2020,11,M,1,25,0,0.03846,0.96154,0
1052,X3D6.1D59AEEA41,2021,9,M,9,0,142,0.0596,0,0.9404
1082,X3D6.1D59AEEA41,2021,10,M,1,8,18,0.03704,0.2963,0.66667
1043,X3D6.1D59AEEA43,2021,9,F,19,0,13,0.59375,0,0.40625
1087,X3D6.1D59AEEA43,2021,10,F,1,0,0,1,0,0
703,X3D6.1D59AEEA43,2020,10,F,0,0,0,0,0,0
110,X3D6.1D59AEEA48,2021,2,F,0,0,726,0,0,1
164,X3D6.1D59AEEA48,2021,3,F,275,0,166,0.62358,0,0.37642
214,X3D6.1D59AEEA48,2021,4,F,947,3,313,0.7498,0.00238,0.24782
569,X3D6.1D59AEEA48,2021,6,F,225,1,14,0.9375,0.00417,0.05833
764,X3D6.1D59AEEA48,2021,7,F,0,1,344,0,0.0029,0.9971
999,X3D6.1D59AEEA48,2021,8,F,0,0,473,0,0,1
1034,X3D6.1D59AEEA48,2021,9,F,44,0,121,0.26667,0,0.73333
1081,X3D6.1D59AEEA48,2021,10,F,10,0,56,0.15152,0,0.84848
704,X3D6.1D59AEEA48,2020,10,F,0,0,7,0,0,1
708,X3D6.1D59AEEA49,2020,10,F,0,0,9,0,0,1
1009,X3D6.1D59AEEA4B,2021,8,M,0,0,20,0,0,1
1131,X3D6.1D59AEEA4B,2021,10,M,0,3,1,0,0.75,0.25
692,X3D6.1D59AEEA4B,2020,10,M,0,0,0,0,0,0
28,X3D6.1D59AEEA4C,2021,1,M,14,0,0,1,0,0
49,X3D6.1D59AEEA4C,2021,2,M,71,7,26,0.68269,0.06731,0.25
158,X3D6.1D59AEEA4C,2021,3,M,384,20,0,0.9505,0.0495,0
211,X3D6.1D59AEEA4C,2021,4,M,1494,3,79,0.94797,0.0019,0.05013
347,X3D6.1D59AEEA4C,2021,5,M,985,2,3,0.99495,0.00202,0.00303
519,X3D6.1D59AEEA4C,2021,6,M,204,0,0,1,0,0
700,X3D6.1D59AEEA4C,2021,7,M,58,0,6,0.90625,0,0.09375
854,X3D6.1D59AEEA4C,2021,8,M,70,0,6,0.92105,0,0.07895
1024,X3D6.1D59AEEA4C,2021,9,M,96,0,39,0.71111,0,0.28889
1068,X3D6.1D59AEEA4D,2021,9,F,0,11,0,0,1,0
1093,X3D6.1D59AEEA4D,2021,10,F,0,20,1,0,0.95238,0.04762
648,X3D6.1D59AEEA4D,2020,10,F,1,151,0,0.00658,0.99342,0
730,X3D6.1D59AEEA4D,2020,11,F,33,0,0,1,0,0
11,X3D6.1D59AEEA52,2021,1,M,11,0,31,0.2619,0,0.7381
72,X3D6.1D59AEEA52,2021,2,M,295,9,628,0.31652,0.00966,0.67382
127,X3D6.1D59AEEA52,2021,3,M,135,1,102,0.56723,0.0042,0.42857
223,X3D6.1D59AEEA52,2021,4,M,5,2,254,0.01916,0.00766,0.97318
447,X3D6.1D59AEEA52,2021,5,M,0,10,389,0,0.02506,0.97494
653,X3D6.1D59AEEA52,2021,6,M,2,3,0,0.4,0.6,0
705,X3D6.1D59AEEA52,2021,7,M,2,93,1,0.02083,0.96875,0.01042
871,X3D6.1D59AEEA52,2021,8,M,41,10,19,0.58571,0.14286,0.27143
1016,X3D6.1D59AEEA52,2021,9,M,443,3,0,0.99327,0.00673,0
1084,X3D6.1D59AEEA52,2021,10,M,1,8,0,0.11111,0.88889,0
680,X3D6.1D59AEEA52,2020,10,M,0,0,0,0,0,0
790,X3D6.1D59AEEA52,2020,12,M,13,0,0,1,0,0
30,X3D6.1D59AEEA54,2021,1,F,5,0,3,0.625,0,0.375
71,X3D6.1D59AEEA54,2021,2,F,191,171,1139,0.12725,0.11392,0.75883
130,X3D6.1D59AEEA54,2021,3,F,238,125,332,0.34245,0.17986,0.4777
216,X3D6.1D59AEEA54,2021,4,F,196,225,2644,0.06395,0.07341,0.86264
891,X3D6.1D59AEEA54,2021,8,F,4,0,0,1,0,0
1022,X3D6.1D59AEEA54,2021,9,F,15,61,38,0.13158,0.53509,0.33333
1108,X3D6.1D59AEEA54,2021,10,F,0,26,1,0,0.96296,0.03704
693,X3D6.1D59AEEA55,2020,10,M,0,0,185,0,0,1
770,X3D6.1D59AEEA55,2020,11,M,0,0,5,0,0,1
735,X3D6.1D59AEEA57,2020,11,F,4,0,0,1,0,0
784,X3D6.1D59AEEA57,2020,12,F,1,0,0,1,0,0
889,X3D6.1D59AEEA5A,2021,8,F,7,0,28,0.2,0,0.8
1025,X3D6.1D59AEEA5A,2021,9,F,41,2,0,0.95349,0.04651,0
105,X3D6.1D59AEEA5B,2021,2,F,0,45,1368,0,0.03185,0.96815
990,X3D6.1D59AEEA5B,2021,8,F,0,11,20,0,0.35484,0.64516
1059,X3D6.1D59AEEA5B,2021,9,F,0,50,108,0,0.31646,0.68354
1107,X3D6.1D59AEEA5B,2021,10,F,0,59,20,0,0.74684,0.25316
641,X3D6.1D59AEEA5B,2020,9,F,0,0,7,0,0,1
665,X3D6.1D59AEEA5B,2020,10,F,0,1,243,0,0.0041,0.9959
757,X3D6.1D59AEEA5B,2020,11,F,0,31,19,0,0.62,0.38
103,X3D6.1D59AEEA67,2021,2,F,0,99,933,0,0.09593,0.90407
14,X3D6.1D59AEEA68,2021,1,M,8,0,3,0.72727,0,0.27273
67,X3D6.1D59AEEA68,2021,2,M,389,51,1275,0.22682,0.02974,0.74344
121,X3D6.1D59AEEA68,2021,3,M,229,51,277,0.41113,0.09156,0.49731
789,X3D6.1D59AEEA68,2020,12,M,8,0,0,1,0,0
4,X3D6.1D59AEEA69,2021,1,F,28,0,0,1,0,0
58,X3D6.1D59AEEA69,2021,2,F,83,5,395,0.17184,0.01035,0.81781
733,X3D6.1D59AEEA69,2020,11,F,71,0,0,1,0,0
772,X3D6.1D59AEEA69,2020,12,F,113,0,0,1,0,0
715,X3D6.1D59AEEA6B,2020,10,M,0,0,20,0,0,1
